,vehicle_id,time,longitude,latitude
105,2,50,602.83,594.22
106,3,50,681.11,270.74
107,0,51,688.78,999.38
108,1,51,403.9,426.05
109,2,51,603.66,580.93
110,3,51,687.65,270.98
111,0,52,687.63,1021.68
112,1,52,412.44,426.52
113,2,52,604.15,567.82
114,3,52,695.91,271.29
115,1,53,422.69,427.09
116,2,53,604.67,554.34
117,3,53,701.4,271.5
118,1,54,434.94,427.78
119,2,54,605.17,541.13
120,3,54,708.51,272.24
121,1,55,447.8,428.48
122,2,55,605.66,528.24
123,3,55,714.9,277.85
124,1,56,460.59,429.15
125,2,56,606.17,515.04
126,3,56,715.13,286.33
127,1,57,472.99,429.78
128,2,57,606.68,501.66
129,3,57,714.67,296.26
130,1,58,484.34,430.36
131,2,58,607.18,488.54
132,3,58,714.1,308.27
133,1,59,491.19,430.71
134,2,59,607.68,475.28
135,3,59,713.4,322.8
136,1,00,497.53,432.2
137,2,00,608.21,461.37
138,3,00,712.91,339.81
139,1,01,499.77,438.26
140,2,01,608.57,451.95
141,3,01,712.53,358.71
142,1,02,499.91,445.54
143,2,02,608.78,446.37
144,3,02,712.0,379.63
145,1,03,499.71,455.24
146,2,03,607.65,438.52
147,3,03,711.04,402.41
148,4,03,345.24,632.31
149,1,04,499.48,466.4
150,2,04,601.11,432.8
151,3,04,710.24,425.87
152,4,04,345.96,633.51
153,1,05,499.22,479.26
154,2,05,591.65,431.89
155,3,05,709.35,449.79
156,4,05,347.73,636.47
157,1,06,498.96,491.82
158,2,06,580.27,431.66
159,3,06,708.52,472.65
160,4,06,350.33,640.84
161,1,07,498.72,504.04
162,2,07,566.34,431.39
163,3,07,707.63,496.48
164,4,07,354.04,647.05
165,1,08,498.45,517.03
166,2,08,552.69,430.96
167,3,08,706.76,519.6
168,4,08,358.96,655.31
169,1,09,498.2,529.37
170,2,09,539.29,430.21
171,3,09,705.92,542.43
172,4,09,364.77,665.03
173,1,10,497.95,541.39
174,2,10,525.86,429.43
175,3,10,705.04,566.36
176,4,10,371.29,675.96
177,1,11,497.69,554.26
178,2,11,516.58,428.89
179,3,11,704.33,590.35
180,4,11,379.1,689.05
181,1,12,497.43,566.97
182,2,12,510.91,428.56
183,3,12,703.77,613.42
184,4,12,388.21,704.31
185,1,13,497.19,578.91
186,2,13,508.49,428.81
187,4,13,398.47,721.52
188,1,14,497.04,586.36
189,2,14,508.01,430.96
190,4,14,409.9,740.66
191,1,15,496.77,591.25
192,2,15,511.06,431.77
193,4,15,421.32,759.8
194,1,16,493.07,595.34
195,2,16,516.84,432.11
196,4,16,432.59,778.69
197,1,17,487.2,595.34
198,2,17,525.15,432.59
199,4,17,444.08,797.96
200,1,18,479.86,595.0
201,2,18,535.45,433.19
202,4,18,455.33,816.82
203,1,19,471.05,594.6
204,2,19,547.93,433.92
205,4,19,464.94,833.6
206,5,19,434.07,592.91
207,1,20,459.85,594.08
208,2,20,561.75,434.5
209,4,20,470.67,847.93
210,5,20,432.08,592.82
211,2,21,575.26,434.76
212,4,21,474.73,858.09
213,5,21,428.6,592.66
214,2,22,588.23,435.01
215,4,22,477.12,864.06
216,5,22,423.12,592.41
217,4,23,481.37,868.07
218,5,23,416.15,592.09
219,4,24,487.0,866.35
220,5,24,407.79,591.71
221,4,25,488.38,860.64
222,5,25,401.44,591.42
223,4,26,488.59,852.99
224,5,26,398.79,592.25
225,4,27,488.84,844.01
226,5,27,399.47,594.32
227,4,28,489.15,832.51
228,5,28,402.34,594.66
229,4,29,489.64,818.96
230,5,29,406.76,594.87
231,4,30,490.13,805.74
232,5,30,412.81,595.14
233,4,31,490.63,792.18
234,5,31,420.8,595.51
235,4,32,491.12,778.73
236,5,32,430.91,595.97
237,4,33,491.63,764.97
238,5,33,441.54,596.45
239,4,34,492.26,751.4
240,5,34,452.74,596.96
241,4,35,492.95,737.69
242,5,35,464.04,597.48
243,6,35,825.39,396.48
244,4,36,493.65,723.76
245,5,36,474.33,597.95
246,6,36,826.93,397.53
247,4,37,494.37,709.48
248,5,37,484.88,598.43
249,6,37,830.37,399.05
250,4,38,495.07,695.47
251,5,38,495.54,598.9
252,6,38,836.67,399.35
253,4,39,495.77,681.68
254,5,39,506.96,599.36
255,6,39,843.63,395.72
256,4,40,496.44,668.38
257,5,40,518.31,599.78
258,6,40,848.01,387.71
259,4,41,497.1,655.29
260,5,41,529.4,600.18
261,6,41,845.97,377.47
262,4,42,497.78,641.79
263,5,42,540.25,600.58
264,6,42,835.59,371.76
265,4,43,498.46,628.23
266,5,43,551.0,601.05
267,6,43,824.95,376.35
268,4,44,499.02,617.13
269,5,44,561.45,601.6
270,6,44,820.37,382.35
271,4,45,499.43,608.98
272,5,45,572.95,602.24
273,6,45,813.4,384.07
274,4,46,499.96,603.1
275,5,46,583.11,602.8
276,6,46,803.9,383.72
277,4,47,504.42,599.42
278,5,47,588.79,603.12
279,6,47,792.29,383.28
280,4,48,510.99,599.51
281,5,48,597.05,603.41
282,6,48,779.27,382.81
283,4,49,519.34,599.82
284,5,49,607.04,603.73
285,6,49,765.07,382.29
286,4,50,529.19,600.18
287,5,50,618.24,604.4
288,6,50,751.58,381.79
289,7,50,434.07,592.91
290,4,51,541.19,600.62
291,5,51,629.51,605.14
292,6,51,737.46,381.26
293,7,51,432.41,592.83
294,4,52,554.76,601.22
295,5,52,640.69,605.86
296,6,52,727.83,380.93
297,7,52,428.39,592.65
298,4,53,568.68,602.0
299,5,53,651.43,606.57
300,6,53,722.64,380.91
301,7,53,422.99,592.4
302,4,54,579.26,602.59
303,5,54,662.86,607.12
304,6,54,716.92,379.78
305,7,54,415.55,592.06
306,4,55,586.02,602.96
307,5,55,673.89,607.49
308,6,55,715.42,374.1
309,7,55,405.66,591.61
310,4,56,594.35,603.33
311,5,56,684.42,607.85
312,6,56,715.59,365.5
313,7,56,400.27,591.37
314,4,57,604.74,603.66
315,5,57,691.87,608.1
316,6,57,715.81,354.76
317,7,57,398.56,592.58
318,4,58,617.44,604.35
319,5,58,696.35,608.25
320,6,58,716.05,342.64
321,7,58,399.85,594.4
322,4,59,630.55,605.2
323,5,59,703.0,606.83
324,6,59,716.38,328.13
325,7,59,402.12,594.65
326,4,00,644.42,606.11
327,5,00,706.81,601.98
328,6,00,717.14,311.75
329,7,00,406.08,594.84
330,4,01,657.93,606.89
331,5,01,707.49,595.95
332,6,01,717.98,293.94
333,7,01,412.37,595.12
334,4,02,671.85,607.42
335,5,02,707.54,588.43
336,6,02,718.65,274.65
337,7,02,420.32,595.49
338,4,03,683.77,607.82
339,5,03,707.8,578.39
340,6,03,719.11,253.41
341,7,03,429.57,595.91
342,4,04,692.18,608.11
343,5,04,708.23,566.74
344,6,04,719.96,231.45
345,7,04,441.27,596.44
346,4,05,696.61,608.26
347,5,05,708.73,553.2
348,6,05,720.83,208.77
349,7,05,453.54,597.0
350,4,06,701.63,611.22
351,5,06,709.27,538.35
352,6,06,721.43,186.54
353,7,06,465.68,597.55
354,8,06,397.19,411.65
355,4,07,703.38,619.4
356,5,07,709.89,521.49
357,6,07,721.96,164.09
358,7,07,477.35,598.09
359,8,07,397.25,409.97
360,4,08,703.35,627.21
361,5,08,710.56,503.24
362,6,08,722.65,141.93
363,7,08,488.35,598.59
364,8,08,397.39,406.57
365,4,09,703.02,636.9
366,5,09,711.27,485.05
367,6,09,723.85,119.9
368,7,09,499.63,599.07
369,8,09,397.6,401.43
370,4,10,702.33,648.29
371,5,10,711.94,466.68
372,6,10,725.19,97.92
373,7,10,511.71,599.54
374,8,10,397.89,394.3
375,4,11,702.01,661.76
376,5,11,712.6,448.71
377,6,11,726.11,75.85
378,7,11,523.31,599.96
379,8,11,398.25,385.33
380,4,12,701.77,677.58
381,5,12,713.25,430.81
382,6,12,726.78,53.21
383,7,12,534.95,600.39
384,8,12,398.67,374.93
385,4,13,700.76,695.17
386,5,13,713.87,413.0
387,6,13,727.4,30.0
388,7,13,545.98,600.81
389,8,13,399.15,363.19
390,4,14,700.13,715.09
391,5,14,714.51,394.71
392,7,14,557.71,601.39
393,8,14,399.67,350.46
394,4,15,699.46,737.55
395,5,15,715.33,376.71
396,7,15,569.62,602.05
397,8,15,400.16,338.14
398,4,16,698.69,759.92
399,5,16,715.72,359.21
400,7,16,580.78,602.67
401,8,16,400.68,325.53
402,4,17,697.89,782.73
403,5,17,716.07,341.81
404,7,17,587.44,603.04
405,8,17,401.19,312.87
406,4,18,697.1,805.57
407,5,18,716.53,324.15
408,7,18,596.26,603.39
409,8,18,401.72,299.87
410,4,19,696.5,827.6
411,5,19,717.39,306.48
412,7,19,607.55,603.75
413,8,19,402.22,287.33
414,4,20,695.49,849.43
415,5,20,718.22,288.79
416,7,20,619.24,604.47
417,8,20,402.73,274.82
418,4,21,694.27,871.63
419,7,21,631.25,605.25
420,8,21,403.11,265.38
421,4,22,693.23,893.48
422,7,22,642.71,606.0
423,8,22,403.68,260.3
424,9,22,514.69,23.22
425,4,23,692.35,916.1
426,7,23,654.52,606.73
427,8,23,407.98,257.58
428,9,23,514.29,34.3
429,4,24,691.49,938.67
430,7,24,666.73,607.25
431,8,24,412.84,257.77
432,9,24,513.88,45.57
433,4,25,690.78,961.12
434,7,25,677.85,607.62
435,8,25,420.3,258.31
436,9,25,513.48,56.59
437,4,26,689.59,983.17
438,7,26,687.61,607.95
439,8,26,429.92,259.01
440,9,26,513.08,67.77
441,4,27,688.48,1005.42
442,7,27,693.71,608.16
443,8,27,441.95,259.89
444,9,27,512.66,79.25
445,4,28,687.32,1027.23
446,7,28,701.28,607.75
447,8,28,454.38,260.74
448,9,28,512.23,90.99
449,7,29,706.14,603.23
450,8,29,466.26,261.34
451,9,29,511.84,101.87
452,7,30,707.49,596.15
453,8,30,478.37,261.85
454,9,30,511.4,113.74
455,7,31,707.56,587.14
456,8,31,489.91,262.33
457,9,31,510.99,125.24
458,7,32,707.89,576.09
459,8,32,496.95,262.63
460,9,32,510.6,135.89
461,7,33,708.35,563.35
462,8,33,505.62,263.02
463,9,33,510.19,147.04
464,7,34,708.88,549.14
465,8,34,516.22,263.52
466,9,34,509.77,158.61
467,7,35,709.45,533.38
468,8,35,528.93,264.14
469,9,35,509.35,170.39
470,7,36,710.11,515.44
471,8,36,541.58,264.78
472,9,36,508.93,181.87
473,7,37,710.84,496.27
474,8,37,553.62,265.39
475,9,37,508.51,193.4
476,10,38,569.13,1092.38
477,7,38,711.55,477.22
478,8,38,566.6,265.9
479,9,38,508.1,204.67
480,10,39,560.39,1069.78
481,7,39,712.23,458.81
482,8,39,578.85,266.24
483,9,39,507.69,215.85
484,10,40,552.08,1048.3
485,8,40,591.38,266.59
486,9,40,507.31,226.48
487,10,41,543.63,1026.46
488,8,41,604.28,266.93
489,9,41,506.9,237.54
490,10,42,535.34,1005.03
491,8,42,616.6,267.29
492,9,42,506.51,248.42
493,10,43,526.94,983.31
494,8,43,628.39,267.83
495,9,43,506.13,259.2
496,10,44,518.55,961.65
497,8,44,641.36,268.65
498,9,44,505.73,270.96
499,10,45,510.21,940.07
500,8,45,653.58,269.43
501,9,45,505.37,281.65
502,10,46,501.66,917.97
503,8,46,666.2,270.13
504,9,46,504.99,293.29
505,10,47,492.99,895.56
506,8,47,678.72,270.65
507,9,47,504.6,304.87
508,10,48,488.2,876.82
509,8,48,691.16,271.12
510,9,48,504.22,316.5
511,10,49,488.35,861.8
512,8,49,699.34,271.42
513,9,49,503.85,327.61
514,10,50,488.73,847.92
515,8,50,703.12,271.57
516,9,50,503.5,338.27
517,10,51,489.13,833.48
518,8,51,708.62,272.26
519,9,51,503.13,349.31
520,10,52,489.66,818.58
521,8,52,714.58,277.06
522,9,52,502.78,359.98
523,10,53,490.17,804.57
524,11,53,1095.61,154.11
525,8,53,715.2,284.88
526,9,53,502.4,371.41
527,10,54,490.69,790.62
528,11,54,1081.37,153.73
529,8,54,714.75,294.49
530,9,54,502.02,382.95
531,10,55,491.23,775.88
532,11,55,1067.52,153.36
533,8,55,714.24,305.42
534,9,55,501.64,394.39
535,10,56,491.75,761.97
536,11,56,1054.19,153.0
537,8,56,713.59,318.78
538,9,56,501.26,405.75
539,10,57,492.48,747.02
540,11,57,1040.79,152.64
541,8,57,713.02,334.37
542,9,57,500.94,415.61
543,10,58,493.21,732.58
544,11,58,1027.43,152.28
545,8,58,712.66,352.28
546,9,58,500.76,421.85
547,10,59,493.93,718.19
548,11,59,1014.41,151.93
549,8,59,712.25,372.35
550,9,59,499.63,426.03
551,10,00,494.67,703.43
552,11,00,1000.55,151.55
553,8,00,711.39,393.05
554,9,00,495.67,427.63
555,10,01,495.38,689.3
556,11,01,987.31,151.2
557,8,01,710.67,413.07
558,9,01,490.28,427.45
559,10,02,496.12,674.73
560,11,02,973.16,150.82
561,8,02,709.97,433.15
562,9,02,483.46,427.11
563,10,03,496.87,659.79
564,11,03,959.79,150.46
565,8,03,709.25,452.68
566,9,03,474.09,426.63
567,10,04,497.58,645.73
568,11,04,946.12,150.09
569,8,04,708.52,472.51
570,9,04,463.09,426.07
571,10,05,498.31,631.2
572,11,05,932.88,149.56
573,8,05,707.78,492.45
574,9,05,451.23,425.46
575,10,06,498.96,618.31
576,11,06,919.01,149.05
577,8,06,707.02,512.39
578,9,06,439.36,424.82
579,10,07,499.38,609.91
580,11,07,905.84,148.55
581,8,07,706.29,532.3
582,9,07,427.63,424.17
583,10,08,499.58,606.01
584,11,08,892.2,148.04
585,8,08,705.53,552.98
586,9,08,416.48,423.55
587,10,09,499.81,600.05
588,11,09,878.84,147.54
589,12,09,689.98,1037.06
590,8,09,704.78,573.43
591,9,09,404.9,422.91
592,10,10,500.09,592.14
593,11,10,865.04,147.03
594,12,10,691.27,1013.96
595,8,10,704.3,593.87
596,9,10,393.51,422.23
597,10,11,500.31,582.66
598,11,11,851.48,146.52
599,12,11,692.37,991.72
600,8,11,703.75,613.79
601,9,11,382.78,421.56
602,10,12,500.55,570.95
603,11,12,838.3,146.03
604,12,12,693.51,968.51
605,8,12,703.13,634.62
606,9,12,371.58,420.83
607,10,13,500.82,557.87
608,11,13,824.17,145.5
609,12,13,694.39,946.53
610,8,13,702.07,654.68
611,9,13,360.61,420.12
612,10,14,501.13,542.85
613,11,14,810.22,144.98
614,12,14,695.23,924.52
615,8,14,701.86,675.1
616,9,14,349.97,419.44
617,10,15,501.43,527.88
618,11,15,796.21,144.46
619,12,15,696.08,902.28
620,8,15,700.76,695.43
621,9,15,338.28,418.68
622,10,16,501.73,513.31
623,11,16,782.26,143.94
624,12,16,697.04,879.61
625,8,16,700.13,715.2
626,9,16,326.61,417.92
627,10,17,502.02,498.76
628,11,17,768.46,143.42
629,12,17,698.28,857.04
630,8,17,699.53,735.78
631,9,17,315.46,417.2
632,10,18,502.31,484.82
633,11,18,754.38,142.9
634,12,18,699.61,834.74
635,8,18,698.82,756.12
636,9,18,304.64,416.5
637,10,19,502.62,469.69
638,11,19,741.7,142.42
639,12,19,700.08,811.8
640,8,19,698.11,776.48
641,9,19,293.84,416.09
642,10,20,502.91,455.54
643,11,20,733.52,142.12
644,12,20,700.87,789.3
645,8,20,697.43,796.03
646,9,20,283.69,420.11
647,10,21,503.23,440.93
648,11,21,729.35,141.96
649,12,21,701.64,767.01
650,8,21,696.73,816.13
651,9,21,274.29,425.78
652,10,22,503.77,426.99
653,11,22,723.18,143.78
654,12,22,702.41,744.95
655,8,22,696.28,836.62
656,9,22,264.15,431.89
657,10,23,504.24,412.38
658,11,23,719.48,151.58
659,12,23,703.29,721.82
660,8,23,695.06,857.33
661,9,23,254.5,437.7
662,10,24,504.73,397.37
663,11,24,718.84,160.69
664,12,24,703.93,699.6
665,8,24,693.94,877.69
666,10,25,505.2,383.49
667,11,25,718.59,171.31
668,12,25,704.98,677.56
669,13,25,500.26,585.1
670,8,25,693.05,897.72
671,10,26,505.66,369.52
672,11,26,718.3,183.62
673,12,26,705.26,654.93
674,13,26,500.29,583.65
675,8,26,692.26,918.48
676,10,27,506.13,355.45
677,11,27,717.98,197.5
678,12,27,706.4,632.13
679,13,27,500.37,579.96
680,8,27,691.52,938.06
681,10,28,506.59,341.54
682,11,28,717.48,212.96
683,12,28,707.07,610.09
684,13,28,500.49,574.26
685,8,28,691.01,958.7
686,10,29,507.08,326.77
687,11,29,716.8,230.25
688,12,29,707.57,586.84
689,13,29,500.63,567.04
690,8,29,689.79,979.12
691,10,30,507.56,312.4
692,11,30,716.03,250.09
693,12,30,708.33,564.0
694,13,30,500.82,557.94
695,8,30,688.79,999.3
696,10,31,508.04,297.82
697,11,31,715.49,271.36
698,12,31,709.15,541.78
699,13,31,501.04,546.95
700,8,31,687.74,1019.79
701,10,32,508.51,283.73
702,11,32,714.78,293.9
703,12,32,709.99,518.94
704,13,32,501.31,533.92
705,8,32,686.59,1040.26
706,10,33,508.9,274.14
707,11,33,713.72,316.29
708,12,33,710.86,495.73
709,13,33,501.61,519.28
710,10,34,513.0,265.91
711,11,34,712.98,336.74
712,12,34,711.72,472.56
713,13,34,501.91,504.56
714,10,35,522.09,263.85
715,11,35,712.63,353.7
716,12,35,712.53,450.54
717,13,35,502.21,489.77
718,10,36,531.89,264.29
719,11,36,712.37,366.39
720,12,36,713.36,427.79
721,13,36,502.52,474.69
722,10,37,543.28,264.87
723,11,37,712.2,374.95
724,12,37,714.13,405.44
725,13,37,502.83,459.31
726,10,38,556.41,265.52
727,11,38,712.65,379.17
728,12,38,715.08,382.28
729,13,38,503.08,446.99
730,10,39,570.68,266.01
731,11,39,712.66,379.2
732,12,39,715.69,360.31
733,13,39,503.5,438.99
734,10,40,585.7,266.43
735,11,40,713.33,380.45
736,12,40,716.16,337.12
737,13,40,506.47,432.23
738,14,40,1095.61,154.11
739,10,41,597.39,266.76
740,11,41,715.12,382.58
741,12,41,716.93,316.08
742,13,41,514.29,431.96
743,14,41,1082.8,153.77
744,10,42,605.53,266.96
745,11,42,719.84,384.04
746,12,42,717.71,299.49
747,13,42,524.37,432.55
748,14,42,1070.14,153.43
749,10,43,609.31,266.3
750,11,43,727.33,384.12
751,12,43,718.28,287.4
752,13,43,536.68,433.26
753,14,43,1057.23,153.08
754,10,44,608.11,263.8
755,11,44,737.08,384.45
756,12,44,718.31,279.81
757,13,44,550.48,434.07
758,14,44,1044.7,152.74
759,10,45,602.52,263.7
760,12,45,714.33,271.41
761,13,45,565.58,434.57
762,14,45,1031.86,152.4
763,10,46,594.76,263.48
764,12,46,705.23,268.48
765,13,46,580.74,434.87
766,14,46,1018.9,152.05
767,10,47,584.54,263.2
768,12,47,696.08,268.1
769,13,47,595.2,435.15
770,14,47,1005.34,151.68
771,10,48,572.35,262.86
772,12,48,684.5,267.66
773,13,48,610.21,435.65
774,14,48,992.36,151.33
775,10,49,558.44,262.39
776,12,49,670.91,267.15
777,13,49,624.7,436.29
778,14,49,979.25,150.98
779,10,50,544.28,261.71
780,12,50,656.68,266.42
781,13,50,639.4,437.16
782,14,50,966.46,150.64
783,10,51,529.66,260.98
784,12,51,643.2,265.56
785,13,51,654.15,438.04
786,14,51,952.89,150.27
787,12,52,630.45,264.75
788,13,52,668.6,438.75
789,14,52,939.79,149.86
790,12,53,622.21,263.99
791,13,53,683.18,439.31
792,14,53,926.84,149.34
793,12,54,615.37,258.87
794,13,54,693.27,439.71
795,14,54,913.51,148.84
796,12,55,614.45,250.56
797,13,55,699.43,439.94
798,14,55,900.46,148.35
799,12,56,614.94,239.52
800,13,56,707.47,438.77
801,14,56,887.42,147.87
802,15,56,724.18,30.89
803,12,57,615.5,227.08
804,13,57,712.71,431.56
805,14,57,874.8,147.39
806,15,57,723.66,50.3
807,12,58,616.1,213.81
808,13,58,713.58,421.63
809,14,58,861.91,146.91
810,15,58,723.08,69.83
811,12,59,616.71,200.3
812,13,59,714.0,409.46
813,14,59,848.77,146.42
814,15,59,722.4,90.11
815,12,00,617.32,186.63
816,13,00,714.46,395.97
817,14,00,836.16,145.95
818,15,00,721.29,109.43
819,12,01,617.96,172.45
820,13,01,716.24,387.2
821,14,01,823.0,145.46
822,15,01,720.07,129.31
823,12,02,618.56,159.0
824,13,02,724.08,384.1
825,14,02,809.34,144.95
826,15,02,719.2,149.03
827,12,03,619.2,144.73
828,13,03,735.27,384.39
829,14,03,795.94,144.45
830,15,03,718.63,169.32
831,12,04,619.8,131.31
832,13,04,747.91,384.85
833,14,04,782.82,143.96
834,15,04,718.18,188.78
835,12,05,620.42,117.71
836,13,05,762.71,385.4
837,14,05,769.26,143.45
838,15,05,717.63,209.06
839,12,06,621.05,103.52
840,13,06,778.09,385.97
841,14,06,756.57,142.98
842,15,06,716.86,228.68
843,12,07,621.69,89.33
844,13,07,792.66,386.5
845,14,07,743.49,142.49
846,15,07,716.08,248.83
847,12,08,622.32,75.29
848,13,08,804.39,386.94
849,14,08,734.2,142.14
850,15,08,715.53,268.99
851,12,09,622.92,61.95
852,13,09,811.67,387.21
853,14,09,729.41,141.96
854,15,09,715.01,288.92
855,12,10,623.52,48.63
856,13,10,820.02,390.05
857,14,10,723.48,143.5
858,15,10,714.08,308.79
859,12,11,624.15,34.53
860,13,11,825.95,396.87
861,14,11,719.68,149.97
862,15,11,713.17,328.71
863,13,12,836.76,399.35
864,14,12,718.9,157.91
865,15,12,712.73,348.95
866,16,12,707.01,512.63
867,13,13,846.77,391.22
868,14,13,718.66,168.17
869,15,13,712.33,368.66
870,16,13,706.95,514.21
871,14,14,718.37,180.66
872,15,14,711.6,388.3
873,16,14,706.83,517.51
874,14,15,718.03,195.17
875,15,15,710.84,408.09
876,16,15,706.62,523.3
877,14,16,717.52,211.78
878,15,16,710.17,427.8
879,16,16,706.32,531.48
880,14,17,716.8,230.31
881,15,17,709.44,447.53
882,16,17,705.93,542.11
883,14,18,715.99,251.09
884,15,18,708.7,467.5
885,16,18,705.48,554.28
886,14,19,715.48,272.23
887,15,19,707.97,487.4
888,16,19,704.96,568.47
889,14,20,714.76,294.19
890,15,20,707.19,507.8
891,16,20,704.46,582.8
892,14,21,713.76,315.45
893,15,21,706.48,527.19
894,16,21,704.31,593.53
895,14,22,712.98,336.67
896,15,22,705.75,547.04
897,16,22,703.92,599.74
898,14,23,712.55,357.64
899,15,23,705.1,564.64
900,16,23,700.93,604.26
901,14,24,712.01,379.3
902,15,24,704.57,579.2
903,16,24,694.56,604.99
904,14,25,711.1,400.6
905,15,25,704.33,590.54
906,16,25,686.53,604.72
907,14,26,710.38,421.74
908,15,26,704.21,597.38
909,16,26,676.73,604.39
910,14,27,709.59,443.4
911,15,27,702.52,603.13
912,16,27,665.05,603.99
913,17,27,733.31,384.31
914,14,28,708.79,465.11
915,15,28,697.11,605.08
916,16,28,652.87,603.43
917,17,28,735.3,384.39
918,14,29,707.99,486.86
919,15,29,689.81,604.83
920,16,29,641.59,602.71
921,17,29,739.52,384.54
922,14,30,707.2,507.65
923,15,30,680.95,604.53
924,16,30,630.46,601.99
925,17,30,745.19,384.75
926,14,31,706.41,529.15
927,15,31,670.68,604.18
928,16,31,618.76,601.23
929,17,31,753.43,385.05
930,14,32,705.63,550.24
931,15,32,658.51,603.72
932,16,32,611.54,600.76
933,17,32,763.79,385.44
934,14,33,704.97,568.28
935,15,33,645.96,603.0
936,16,33,602.87,600.39
937,17,33,775.82,385.89
938,14,34,704.48,581.85
939,15,34,634.3,602.24
940,16,34,592.55,600.07
941,17,34,788.2,386.34
942,14,35,704.32,591.43
943,15,35,622.31,601.46
944,16,35,581.04,599.48
945,17,35,800.2,386.78
946,14,36,704.28,596.58
947,15,36,613.33,600.88
948,16,36,570.04,598.87
949,17,36,809.63,387.13
950,14,37,706.71,597.99
951,15,37,608.84,600.58
952,16,37,557.88,598.19
953,17,37,814.56,387.32
954,14,38,707.49,595.53
955,15,38,602.91,600.39
956,16,38,545.78,597.59
957,17,38,816.84,386.37
958,14,39,707.53,590.27
959,15,39,594.52,600.13
960,16,39,533.99,597.15
961,17,39,816.28,384.63
962,14,40,707.65,583.26
963,15,40,583.81,599.63
964,16,40,522.54,596.73
965,17,40,813.51,384.07
966,14,41,707.93,574.83
967,15,41,572.12,598.98
968,16,41,511.17,596.31
969,17,41,808.59,383.89
970,14,42,708.3,564.89
971,15,42,560.2,598.32
972,16,42,504.3,596.25
973,17,42,801.6,383.63
974,14,43,708.71,553.57
975,15,43,547.76,597.69
976,16,43,498.77,598.36
977,17,43,792.63,383.3
978,18,43,183.49,248.17
979,14,44,709.19,540.61
980,15,44,535.23,597.19
981,16,44,496.45,604.6
982,17,44,781.32,382.89
983,18,44,181.42,249.38
984,14,45,709.71,526.33
985,15,45,523.19,596.75
986,16,45,496.0,613.52
987,17,45,768.85,382.43
988,18,45,178.2,251.26
989,14,46,710.32,509.91
990,15,46,511.05,596.31
991,16,46,495.48,623.77
992,17,46,756.48,381.97
993,18,46,173.44,254.04
994,16,47,494.91,635.11
995,17,47,743.84,381.5
996,18,47,166.87,257.88
997,16,48,494.32,646.83
998,17,48,732.7,381.09
999,18,48,158.99,262.49
1000,16,49,493.77,657.74
1001,17,49,725.14,380.91
1002,18,49,151.9,266.63
1003,16,50,493.21,668.87
1004,17,50,717.15,381.89
1005,18,50,146.71,270.04
1006,16,51,492.65,679.91
1007,17,51,712.25,388.83
1008,18,51,143.87,275.71
1009,16,52,492.08,691.25
1010,17,52,711.21,397.46
1011,18,52,146.07,282.04
1012,16,53,491.5,702.82
1013,17,53,710.84,408.3
1014,18,53,150.33,289.48
1015,16,54,490.89,715.0
1016,17,54,710.41,420.84
1017,18,54,155.31,298.2
1018,16,55,490.31,726.34
1019,17,55,709.89,435.23
1020,18,55,161.42,308.9
1021,16,56,489.72,738.11
1022,17,56,709.27,452.01
1023,18,56,168.77,321.74
1024,16,57,489.15,749.46
1025,17,57,708.58,471.0
1026,18,57,177.32,336.71
1027,17,58,707.84,491.04
1028,18,58,187.06,353.74
1029,17,59,707.07,511.01
1030,18,59,197.29,371.63
1031,19,59,399.82,267.71
1032,17,00,706.31,531.86
1033,18,00,207.17,388.92
1034,19,00,399.76,269.24
1035,17,01,705.57,551.95
1036,18,01,217.11,406.32
1037,19,01,399.62,272.74
1038,17,02,704.86,571.27
1039,18,02,225.72,421.38
1040,19,02,399.42,277.54
1041,17,03,704.38,586.1
1042,18,03,232.1,432.54
1043,19,03,399.12,284.92
1044,17,04,704.28,596.43
1045,18,04,236.24,439.79
1046,19,04,398.75,294.1
1047,17,05,703.06,602.06
1048,18,05,239.0,443.78
1049,19,05,398.29,305.43
1050,17,06,697.67,605.05
1051,18,06,244.54,446.13
1052,19,06,397.76,318.5
1053,17,07,691.01,604.87
1054,18,07,250.38,443.92
1055,19,07,397.17,333.17
1056,17,08,681.86,604.56
1057,18,08,257.11,439.86
1058,19,08,396.53,348.92
1059,17,09,670.76,604.18
1060,18,09,266.05,434.47
1061,19,09,395.92,363.87
1062,17,10,658.78,603.73
1063,18,10,277.02,427.87
1064,19,10,395.31,378.84
1065,17,11,646.25,603.02
1066,18,11,287.89,421.32
1067,19,11,394.68,394.54
1068,17,12,633.31,602.18
1069,18,12,299.75,419.39
1070,19,12,394.22,405.75
1071,17,13,620.77,601.36
1072,18,13,312.62,420.22
1073,19,13,393.95,412.46
1074,17,14,612.72,600.84
1075,18,14,324.32,420.98
1076,19,14,392.93,419.68
1077,17,15,602.34,600.37
1078,18,15,336.82,421.79
1079,19,15,387.17,421.84
1080,17,16,589.57,599.95
1081,18,16,348.99,422.58
1082,19,16,378.58,421.29
1083,17,17,577.67,599.29
1084,18,17,361.58,423.39
1085,19,17,368.48,420.63
1086,20,17,382.83,421.56
1087,17,18,565.44,598.61
1088,18,18,374.12,424.21
1089,19,18,356.95,419.89
1090,20,18,381.31,421.46
1091,17,19,553.05,597.93
1092,18,19,386.52,425.01
1093,19,19,343.89,419.04
