,vehicle_id,time,latitude,longitude
79,2,42,700.71,597.79
80,0,43,817.34,696.69
81,1,43,355.21,396.27
82,2,43,687,598.3
83,0,44,839.77,696.07
84,1,44,367.85,395.76
85,2,44,674.12,598.77
86,0,45,862.74,694.76
87,1,45,379.76,395.28
88,2,45,660.54,599.28
89,0,46,885.48,693.56
90,1,46,392.37,394.76
91,2,46,646.74,599.77
92,0,47,908.01,692.66
93,1,47,404.83,394.26
94,2,47,633.2,600.21
95,0,48,930.48,691.8
96,1,48,412.78,393.94
97,2,48,620.39,600.61
98,3,48,270.51,675.1
99,0,49,953.4,691.18
100,1,49,419.33,394.05
101,2,49,607.31,601.59
102,3,49,270.59,677.13
103,0,50,976.23,689.93
104,1,50,424.59,397.53
105,2,50,594.22,602.83
106,3,50,270.74,681.11
107,0,51,999.38,688.78
108,1,51,426.05,403.9
109,2,51,580.93,603.66
110,3,51,270.98,687.65
111,0,52,1021.68,687.63
112,1,52,426.52,412.44
113,2,52,567.82,604.15
114,3,52,271.29,695.91
115,1,53,427.09,422.69
116,2,53,554.34,604.67
117,3,53,271.5,701.4
118,1,54,427.78,434.94
119,2,54,541.13,605.17
120,3,54,272.24,708.51
121,1,55,428.48,447.8
122,2,55,528.24,605.66
123,3,55,277.85,714.9
124,1,56,429.15,460.59
125,2,56,515.04,606.17
126,3,56,286.33,715.13
127,1,57,429.78,472.99
128,2,57,501.66,606.68
129,3,57,296.26,714.67
130,1,58,430.36,484.34
131,2,58,488.54,607.18
132,3,58,308.27,714.1
133,1,59,430.71,491.19
134,2,59,475.28,607.68
135,3,59,322.8,713.4
136,1,0,432.2,497.53
137,2,0,461.37,608.21
138,3,0,339.81,712.91
139,1,1,438.26,499.77
140,2,1,451.95,608.57
141,3,1,358.71,712.53
142,1,2,445.54,499.91
143,2,2,446.37,608.78
144,3,2,379.63,712
145,1,3,455.24,499.71
146,2,3,438.52,607.65
147,3,3,402.41,711.04
148,4,3,632.31,345.24
149,1,4,466.4,499.48
150,2,4,432.8,601.11
151,3,4,425.87,710.24
152,4,4,633.51,345.96
153,1,5,479.26,499.22
154,2,5,431.89,591.65
155,3,5,449.79,709.35
156,4,5,636.47,347.73
157,1,6,491.82,498.96
158,2,6,431.66,580.27
159,3,6,472.65,708.52
160,4,6,640.84,350.33
161,1,7,504.04,498.72
162,2,7,431.39,566.34
163,3,7,496.48,707.63
164,4,7,647.05,354.04
165,1,8,517.03,498.45
166,2,8,430.96,552.69
167,3,8,519.6,706.76
168,4,8,655.31,358.96
169,1,9,529.37,498.2
170,2,9,430.21,539.29
171,3,9,542.43,705.92
172,4,9,665.03,364.77
173,1,10,541.39,497.95
174,2,10,429.43,525.86
175,3,10,566.36,705.04
176,4,10,675.96,371.29
177,1,11,554.26,497.69
178,2,11,428.89,516.58
179,3,11,590.35,704.33
180,4,11,689.05,379.1
181,1,12,566.97,497.43
182,2,12,428.56,510.91
183,3,12,613.42,703.77
184,4,12,704.31,388.21
185,1,13,578.91,497.19
186,2,13,428.81,508.49
187,4,13,721.52,398.47
188,1,14,586.36,497.04
189,2,14,430.96,508.01
190,4,14,740.66,409.9
191,1,15,591.25,496.77
192,2,15,431.77,511.06
193,4,15,759.8,421.32
194,1,16,595.34,493.07
195,2,16,432.11,516.84
196,4,16,778.69,432.59
197,1,17,595.34,487.2
198,2,17,432.59,525.15
199,4,17,797.96,444.08
200,1,18,595,479.86
201,2,18,433.19,535.45
202,4,18,816.82,455.33
203,1,19,594.6,471.05
204,2,19,433.92,547.93
205,4,19,833.6,464.94
206,5,19,592.91,434.07
207,1,20,594.08,459.85
208,2,20,434.5,561.75
209,4,20,847.93,470.67
210,5,20,592.82,432.08
211,2,21,434.76,575.26
212,4,21,858.09,474.73
213,5,21,592.66,428.6
214,2,22,435.01,588.23
215,4,22,864.06,477.12
216,5,22,592.41,423.12
217,4,23,868.07,481.37
218,5,23,592.09,416.15
219,4,24,866.35,487
220,5,24,591.71,407.79
221,4,25,860.64,488.38
222,5,25,591.42,401.44
223,4,26,852.99,488.59
224,5,26,592.25,398.79
225,4,27,844.01,488.84
226,5,27,594.32,399.47
227,4,28,832.51,489.15
228,5,28,594.66,402.34
229,4,29,818.96,489.64
230,5,29,594.87,406.76
231,4,30,805.74,490.13
232,5,30,595.14,412.81
233,4,31,792.18,490.63
234,5,31,595.51,420.8
235,4,32,778.73,491.12
236,5,32,595.97,430.91
237,4,33,764.97,491.63
238,5,33,596.45,441.54
239,4,34,751.4,492.26
240,5,34,596.96,452.74
241,4,35,737.69,492.95
242,5,35,597.48,464.04
243,6,35,396.48,825.39
244,4,36,723.76,493.65
245,5,36,597.95,474.33
246,6,36,397.53,826.93
247,4,37,709.48,494.37
248,5,37,598.43,484.88
249,6,37,399.05,830.37
250,4,38,695.47,495.07
251,5,38,598.9,495.54
252,6,38,399.35,836.67
253,4,39,681.68,495.77
254,5,39,599.36,506.96
255,6,39,395.72,843.63
256,4,40,668.38,496.44
257,5,40,599.78,518.31
258,6,40,387.71,848.01
259,4,41,655.29,497.1
260,5,41,600.18,529.4
261,6,41,377.47,845.97
262,4,42,641.79,497.78
263,5,42,600.58,540.25
264,6,42,371.76,835.59
265,4,43,628.23,498.46
266,5,43,601.05,551
267,6,43,376.35,824.95
268,4,44,617.13,499.02
269,5,44,601.6,561.45
270,6,44,382.35,820.37
271,4,45,608.98,499.43
272,5,45,602.24,572.95
273,6,45,384.07,813.4
274,4,46,603.1,499.96
275,5,46,602.8,583.11
276,6,46,383.72,803.9
277,4,47,599.42,504.42
278,5,47,603.12,588.79
279,6,47,383.28,792.29
280,4,48,599.51,510.99
281,5,48,603.41,597.05
282,6,48,382.81,779.27
283,4,49,599.82,519.34
284,5,49,603.73,607.04
285,6,49,382.29,765.07
286,4,50,600.18,529.19
287,5,50,604.4,618.24
288,6,50,381.79,751.58
289,7,50,592.91,434.07
290,4,51,600.62,541.19
291,5,51,605.14,629.51
292,6,51,381.26,737.46
293,7,51,592.83,432.41
294,4,52,601.22,554.76
295,5,52,605.86,640.69
296,6,52,380.93,727.83
297,7,52,592.65,428.39
298,4,53,602,568.68
299,5,53,606.57,651.43
300,6,53,380.91,722.64
301,7,53,592.4,422.99
302,4,54,602.59,579.26
303,5,54,607.12,662.86
304,6,54,379.78,716.92
305,7,54,592.06,415.55
306,4,55,602.96,586.02
307,5,55,607.49,673.89
308,6,55,374.1,715.42
309,7,55,591.61,405.66
310,4,56,603.33,594.35
311,5,56,607.85,684.42
312,6,56,365.5,715.59
313,7,56,591.37,400.27
314,4,57,603.66,604.74
315,5,57,608.1,691.87
316,6,57,354.76,715.81
317,7,57,592.58,398.56
318,4,58,604.35,617.44
319,5,58,608.25,696.35
320,6,58,342.64,716.05
321,7,58,594.4,399.85
322,4,59,605.2,630.55
323,5,59,606.83,703
324,6,59,328.13,716.38
325,7,59,594.65,402.12
326,4,0,606.11,644.42
327,5,0,601.98,706.81
328,6,0,311.75,717.14
329,7,0,594.84,406.08
330,4,1,606.89,657.93
331,5,1,595.95,707.49
332,6,1,293.94,717.98
333,7,1,595.12,412.37
334,4,2,607.42,671.85
335,5,2,588.43,707.54
336,6,2,274.65,718.65
337,7,2,595.49,420.32
338,4,3,607.82,683.77
339,5,3,578.39,707.8
340,6,3,253.41,719.11
341,7,3,595.91,429.57
342,4,4,608.11,692.18
343,5,4,566.74,708.23
344,6,4,231.45,719.96
345,7,4,596.44,441.27
346,4,5,608.26,696.61
347,5,5,553.2,708.73
348,6,5,208.77,720.83
349,7,5,597,453.54
350,4,6,611.22,701.63
351,5,6,538.35,709.27
352,6,6,186.54,721.43
353,7,6,597.55,465.68
354,8,6,411.65,397.19
355,4,7,619.4,703.38
356,5,7,521.49,709.89
357,6,7,164.09,721.96
358,7,7,598.09,477.35
359,8,7,409.97,397.25
360,4,8,627.21,703.35
361,5,8,503.24,710.56
362,6,8,141.93,722.65
363,7,8,598.59,488.35
364,8,8,406.57,397.39
365,4,9,636.9,703.02
366,5,9,485.05,711.27
367,6,9,119.9,723.85
368,7,9,599.07,499.63
369,8,9,401.43,397.6
370,4,10,648.29,702.33
371,5,10,466.68,711.94
372,6,10,97.92,725.19
373,7,10,599.54,511.71
374,8,10,394.3,397.89
375,4,11,661.76,702.01
376,5,11,448.71,712.6
377,6,11,75.85,726.11
378,7,11,599.96,523.31
379,8,11,385.33,398.25
380,4,12,677.58,701.77
381,5,12,430.81,713.25
382,6,12,53.21,726.78
383,7,12,600.39,534.95
384,8,12,374.93,398.67
385,4,13,695.17,700.76
386,5,13,413,713.87
387,6,13,30,727.4
388,7,13,600.81,545.98
389,8,13,363.19,399.15
390,4,14,715.09,700.13
391,5,14,394.71,714.51
392,7,14,601.39,557.71
393,8,14,350.46,399.67
394,4,15,737.55,699.46
395,5,15,376.71,715.33
396,7,15,602.05,569.62
397,8,15,338.14,400.16
398,4,16,759.92,698.69
399,5,16,359.21,715.72
400,7,16,602.67,580.78
401,8,16,325.53,400.68
402,4,17,782.73,697.89
403,5,17,341.81,716.07
404,7,17,603.04,587.44
405,8,17,312.87,401.19
406,4,18,805.57,697.1
407,5,18,324.15,716.53
408,7,18,603.39,596.26
409,8,18,299.87,401.72
410,4,19,827.6,696.5
411,5,19,306.48,717.39
412,7,19,603.75,607.55
413,8,19,287.33,402.22
414,4,20,849.43,695.49
415,5,20,288.79,718.22
416,7,20,604.47,619.24
417,8,20,274.82,402.73
418,4,21,871.63,694.27
419,7,21,605.25,631.25
420,8,21,265.38,403.11
421,4,22,893.48,693.23
422,7,22,606,642.71
423,8,22,260.3,403.68
424,9,22,23.22,514.69
425,4,23,916.1,692.35
426,7,23,606.73,654.52
427,8,23,257.58,407.98
428,9,23,34.3,514.29
429,4,24,938.67,691.49
430,7,24,607.25,666.73
431,8,24,257.77,412.84
432,9,24,45.57,513.88
433,4,25,961.12,690.78
434,7,25,607.62,677.85
435,8,25,258.31,420.3
436,9,25,56.59,513.48
437,4,26,983.17,689.59
438,7,26,607.95,687.61
439,8,26,259.01,429.92
440,9,26,67.77,513.08
441,4,27,1005.42,688.48
442,7,27,608.16,693.71
443,8,27,259.89,441.95
444,9,27,79.25,512.66
445,4,28,1027.23,687.32
446,7,28,607.75,701.28
447,8,28,260.74,454.38
448,9,28,90.99,512.23
449,7,29,603.23,706.14
450,8,29,261.34,466.26
451,9,29,101.87,511.84
452,7,30,596.15,707.49
453,8,30,261.85,478.37
454,9,30,113.74,511.4
455,7,31,587.14,707.56
456,8,31,262.33,489.91
457,9,31,125.24,510.99
458,7,32,576.09,707.89
459,8,32,262.63,496.95
460,9,32,135.89,510.6
461,7,33,563.35,708.35
462,8,33,263.02,505.62
463,9,33,147.04,510.19
464,7,34,549.14,708.88
465,8,34,263.52,516.22
466,9,34,158.61,509.77
467,7,35,533.38,709.45
468,8,35,264.14,528.93
469,9,35,170.39,509.35
470,7,36,515.44,710.11
471,8,36,264.78,541.58
472,9,36,181.87,508.93
473,7,37,496.27,710.84
474,8,37,265.39,553.62
475,9,37,193.4,508.51
476,10,38,1092.38,569.13
477,7,38,477.22,711.55
478,8,38,265.9,566.6
479,9,38,204.67,508.1
480,10,39,1069.78,560.39
481,7,39,458.81,712.23
482,8,39,266.24,578.85
483,9,39,215.85,507.69
484,10,40,1048.3,552.08
485,8,40,266.59,591.38
486,9,40,226.48,507.31
487,10,41,1026.46,543.63
488,8,41,266.93,604.28
489,9,41,237.54,506.9
490,10,42,1005.03,535.34
491,8,42,267.29,616.6
492,9,42,248.42,506.51
493,10,43,983.31,526.94
494,8,43,267.83,628.39
495,9,43,259.2,506.13
496,10,44,961.65,518.55
497,8,44,268.65,641.36
498,9,44,270.96,505.73
499,10,45,940.07,510.21
500,8,45,269.43,653.58
501,9,45,281.65,505.37
502,10,46,917.97,501.66
503,8,46,270.13,666.2
504,9,46,293.29,504.99
505,10,47,895.56,492.99
506,8,47,270.65,678.72
507,9,47,304.87,504.6
508,10,48,876.82,488.2
509,8,48,271.12,691.16
510,9,48,316.5,504.22
511,10,49,861.8,488.35
512,8,49,271.42,699.34
513,9,49,327.61,503.85
514,10,50,847.92,488.73
515,8,50,271.57,703.12
516,9,50,338.27,503.5
517,10,51,833.48,489.13
518,8,51,272.26,708.62
519,9,51,349.31,503.13
520,10,52,818.58,489.66
521,8,52,277.06,714.58
522,9,52,359.98,502.78
523,10,53,804.57,490.17
524,11,53,154.11,1095.61
525,8,53,284.88,715.2
526,9,53,371.41,502.4
527,10,54,790.62,490.69
528,11,54,153.73,1081.37
529,8,54,294.49,714.75
530,9,54,382.95,502.02
531,10,55,775.88,491.23
532,11,55,153.36,1067.52
533,8,55,305.42,714.24
534,9,55,394.39,501.64
535,10,56,761.97,491.75
536,11,56,153,1054.19
537,8,56,318.78,713.59
538,9,56,405.75,501.26
539,10,57,747.02,492.48
540,11,57,152.64,1040.79
541,8,57,334.37,713.02
542,9,57,415.61,500.94
543,10,58,732.58,493.21
544,11,58,152.28,1027.43
545,8,58,352.28,712.66
546,9,58,421.85,500.76
547,10,59,718.19,493.93
548,11,59,151.93,1014.41
549,8,59,372.35,712.25
550,9,59,426.03,499.63
551,10,0,703.43,494.67
552,11,0,151.55,1000.55
553,8,0,393.05,711.39
554,9,0,427.63,495.67
555,10,1,689.3,495.38
556,11,1,151.2,987.31
557,8,1,413.07,710.67
558,9,1,427.45,490.28
559,10,2,674.73,496.12
560,11,2,150.82,973.16
561,8,2,433.15,709.97
562,9,2,427.11,483.46
563,10,3,659.79,496.87
564,11,3,150.46,959.79
565,8,3,452.68,709.25
566,9,3,426.63,474.09
567,10,4,645.73,497.58
568,11,4,150.09,946.12
569,8,4,472.51,708.52
570,9,4,426.07,463.09
571,10,5,631.2,498.31
572,11,5,149.56,932.88
573,8,5,492.45,707.78
574,9,5,425.46,451.23
575,10,6,618.31,498.96
576,11,6,149.05,919.01
577,8,6,512.39,707.02
578,9,6,424.82,439.36
579,10,7,609.91,499.38
580,11,7,148.55,905.84
581,8,7,532.3,706.29
582,9,7,424.17,427.63
583,10,8,606.01,499.58
584,11,8,148.04,892.2
585,8,8,552.98,705.53
586,9,8,423.55,416.48
587,10,9,600.05,499.81
588,11,9,147.54,878.84
589,12,9,1037.06,689.98
590,8,9,573.43,704.78
591,9,9,422.91,404.9
592,10,10,592.14,500.09
593,11,10,147.03,865.04
594,12,10,1013.96,691.27
595,8,10,593.87,704.3
596,9,10,422.23,393.51
597,10,11,582.66,500.31
598,11,11,146.52,851.48
599,12,11,991.72,692.37
600,8,11,613.79,703.75
601,9,11,421.56,382.78
602,10,12,570.95,500.55
603,11,12,146.03,838.3
604,12,12,968.51,693.51
605,8,12,634.62,703.13
606,9,12,420.83,371.58
607,10,13,557.87,500.82
608,11,13,145.5,824.17
609,12,13,946.53,694.39
610,8,13,654.68,702.07
611,9,13,420.12,360.61
612,10,14,542.85,501.13
613,11,14,144.98,810.22
614,12,14,924.52,695.23
615,8,14,675.1,701.86
616,9,14,419.44,349.97
617,10,15,527.88,501.43
618,11,15,144.46,796.21
619,12,15,902.28,696.08
620,8,15,695.43,700.76
621,9,15,418.68,338.28
622,10,16,513.31,501.73
623,11,16,143.94,782.26
624,12,16,879.61,697.04
625,8,16,715.2,700.13
626,9,16,417.92,326.61
627,10,17,498.76,502.02
628,11,17,143.42,768.46
629,12,17,857.04,698.28
630,8,17,735.78,699.53
631,9,17,417.2,315.46
632,10,18,484.82,502.31
633,11,18,142.9,754.38
634,12,18,834.74,699.61
635,8,18,756.12,698.82
636,9,18,416.5,304.64
637,10,19,469.69,502.62
638,11,19,142.42,741.7
639,12,19,811.8,700.08
640,8,19,776.48,698.11
641,9,19,416.09,293.84
642,10,20,455.54,502.91
643,11,20,142.12,733.52
644,12,20,789.3,700.87
645,8,20,796.03,697.43
646,9,20,420.11,283.69
647,10,21,440.93,503.23
648,11,21,141.96,729.35
649,12,21,767.01,701.64
650,8,21,816.13,696.73
651,9,21,425.78,274.29
652,10,22,426.99,503.77
653,11,22,143.78,723.18
654,12,22,744.95,702.41
655,8,22,836.62,696.28
656,9,22,431.89,264.15
657,10,23,412.38,504.24
658,11,23,151.58,719.48
659,12,23,721.82,703.29
660,8,23,857.33,695.06
661,9,23,437.7,254.5
662,10,24,397.37,504.73
663,11,24,160.69,718.84
664,12,24,699.6,703.93
665,8,24,877.69,693.94
666,10,25,383.49,505.2
667,11,25,171.31,718.59
668,12,25,677.56,704.98
669,13,25,585.1,500.26
670,8,25,897.72,693.05
671,10,26,369.52,505.66
672,11,26,183.62,718.3
673,12,26,654.93,705.26
674,13,26,583.65,500.29
675,8,26,918.48,692.26
676,10,27,355.45,506.13
677,11,27,197.5,717.98
678,12,27,632.13,706.4
679,13,27,579.96,500.37
680,8,27,938.06,691.52
681,10,28,341.54,506.59
682,11,28,212.96,717.48
683,12,28,610.09,707.07
684,13,28,574.26,500.49
685,8,28,958.7,691.01
686,10,29,326.77,507.08
687,11,29,230.25,716.8
688,12,29,586.84,707.57
689,13,29,567.04,500.63
690,8,29,979.12,689.79
691,10,30,312.4,507.56
692,11,30,250.09,716.03
693,12,30,564,708.33
694,13,30,557.94,500.82
695,8,30,999.3,688.79
696,10,31,297.82,508.04
697,11,31,271.36,715.49
698,12,31,541.78,709.15
699,13,31,546.95,501.04
700,8,31,1019.79,687.74
701,10,32,283.73,508.51
702,11,32,293.9,714.78
703,12,32,518.94,709.99
704,13,32,533.92,501.31
705,8,32,1040.26,686.59
706,10,33,274.14,508.9
707,11,33,316.29,713.72
708,12,33,495.73,710.86
709,13,33,519.28,501.61
710,10,34,265.91,513
711,11,34,336.74,712.98
712,12,34,472.56,711.72
713,13,34,504.56,501.91
714,10,35,263.85,522.09
715,11,35,353.7,712.63
716,12,35,450.54,712.53
717,13,35,489.77,502.21
718,10,36,264.29,531.89
719,11,36,366.39,712.37
720,12,36,427.79,713.36
721,13,36,474.69,502.52
722,10,37,264.87,543.28
723,11,37,374.95,712.2
724,12,37,405.44,714.13
725,13,37,459.31,502.83
726,10,38,265.52,556.41
727,11,38,379.17,712.65
728,12,38,382.28,715.08
729,13,38,446.99,503.08
730,10,39,266.01,570.68
731,11,39,379.2,712.66
732,12,39,360.31,715.69
733,13,39,438.99,503.5
734,10,40,266.43,585.7
735,11,40,380.45,713.33
736,12,40,337.12,716.16
737,13,40,432.23,506.47
738,14,40,154.11,1095.61
739,10,41,266.76,597.39
740,11,41,382.58,715.12
741,12,41,316.08,716.93
742,13,41,431.96,514.29
743,14,41,153.77,1082.8
744,10,42,266.96,605.53
745,11,42,384.04,719.84
746,12,42,299.49,717.71
747,13,42,432.55,524.37
748,14,42,153.43,1070.14
749,10,43,266.3,609.31
750,11,43,384.12,727.33
751,12,43,287.4,718.28
752,13,43,433.26,536.68
753,14,43,153.08,1057.23
754,10,44,263.8,608.11
755,11,44,384.45,737.08
756,12,44,279.81,718.31
757,13,44,434.07,550.48
758,14,44,152.74,1044.7
759,10,45,263.7,602.52
760,12,45,271.41,714.33
761,13,45,434.57,565.58
762,14,45,152.4,1031.86
763,10,46,263.48,594.76
764,12,46,268.48,705.23
765,13,46,434.87,580.74
766,14,46,152.05,1018.9
767,10,47,263.2,584.54
768,12,47,268.1,696.08
769,13,47,435.15,595.2
770,14,47,151.68,1005.34
771,10,48,262.86,572.35
772,12,48,267.66,684.5
773,13,48,435.65,610.21
774,14,48,151.33,992.36
775,10,49,262.39,558.44
776,12,49,267.15,670.91
777,13,49,436.29,624.7
778,14,49,150.98,979.25
779,10,50,261.71,544.28
780,12,50,266.42,656.68
781,13,50,437.16,639.4
782,14,50,150.64,966.46
783,10,51,260.98,529.66
784,12,51,265.56,643.2
785,13,51,438.04,654.15
786,14,51,150.27,952.89
787,12,52,264.75,630.45
788,13,52,438.75,668.6
789,14,52,149.86,939.79
790,12,53,263.99,622.21
791,13,53,439.31,683.18
792,14,53,149.34,926.84
793,12,54,258.87,615.37
794,13,54,439.71,693.27
795,14,54,148.84,913.51
796,12,55,250.56,614.45
797,13,55,439.94,699.43
798,14,55,148.35,900.46
799,12,56,239.52,614.94
800,13,56,438.77,707.47
801,14,56,147.87,887.42
802,15,56,30.89,724.18
803,12,57,227.08,615.5
804,13,57,431.56,712.71
805,14,57,147.39,874.8
806,15,57,50.3,723.66
807,12,58,213.81,616.1
808,13,58,421.63,713.58
809,14,58,146.91,861.91
810,15,58,69.83,723.08
811,12,59,200.3,616.71
812,13,59,409.46,714
813,14,59,146.42,848.77
814,15,59,90.11,722.4
815,12,0,186.63,617.32
816,13,0,395.97,714.46
817,14,0,145.95,836.16
818,15,0,109.43,721.29
819,12,1,172.45,617.96
820,13,1,387.2,716.24
821,14,1,145.46,823
822,15,1,129.31,720.07
823,12,2,159,618.56
824,13,2,384.1,724.08
825,14,2,144.95,809.34
826,15,2,149.03,719.2
827,12,3,144.73,619.2
828,13,3,384.39,735.27
829,14,3,144.45,795.94
830,15,3,169.32,718.63
831,12,4,131.31,619.8
832,13,4,384.85,747.91
833,14,4,143.96,782.82
834,15,4,188.78,718.18
835,12,5,117.71,620.42
836,13,5,385.4,762.71
